id,sender_phone,is_business,spam_report_count,about_text,is_verified_biz,body,spoofed_sender,label
phish-1541,923012000000.0,1.0,82.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-6277,923025000000.0,1.0,146.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-1927,923011000000.0,0.0,186.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-8925,923038000000.0,0.0,106.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-8327,923047000000.0,1.0,192.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-1897,923015000000.0,1.0,145.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-4293,923028000000.0,1.0,148.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-6700,923032000000.0,0.0,167.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-7866,923083000000.0,1.0,197.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-2679,923041000000.0,1.0,50.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-1173,923056000000.0,0.0,107.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-2564,923087000000.0,1.0,55.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-2995,923011000000.0,1.0,154.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-5931,923045000000.0,1.0,147.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-9351,923041000000.0,0.0,158.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-4438,923067000000.0,0.0,117.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-2216,923017000000.0,1.0,94.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-3198,923079000000.0,1.0,158.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-3818,923041000000.0,0.0,91.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-4599,923099000000.0,0.0,62.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-8504,923064000000.0,0.0,151.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-3438,923033000000.0,0.0,196.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-2268,923036000000.0,1.0,175.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-9487,923020000000.0,1.0,94.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-7849,923072000000.0,1.0,194.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-9785,923080000000.0,1.0,185.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-2069,923015000000.0,1.0,141.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-3272,923012000000.0,1.0,54.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-4415,923056000000.0,0.0,93.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-1819,923048000000.0,0.0,170.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-8328,923098000000.0,1.0,197.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-5853,923025000000.0,1.0,125.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-5224,923045000000.0,0.0,165.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-2106,923062000000.0,1.0,141.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-1361,923033000000.0,0.0,57.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-3239,923020000000.0,1.0,53.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-5146,923037000000.0,1.0,190.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-7552,923019000000.0,0.0,62.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-5977,923031000000.0,1.0,129.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-9326,923010000000.0,1.0,153.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-3056,923071000000.0,1.0,77.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-5683,923044000000.0,1.0,167.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-9951,923039000000.0,0.0,57.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-9079,923014000000.0,0.0,112.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-6864,923060000000.0,0.0,179.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-5135,923073000000.0,0.0,138.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-9608,923055000000.0,0.0,131.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-8121,923014000000.0,0.0,113.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-1974,923034000000.0,0.0,106.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-5123,923047000000.0,1.0,131.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-2057,923034000000.0,1.0,133.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-4696,923081000000.0,0.0,62.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-6990,923082000000.0,1.0,183.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-5381,923034000000.0,1.0,114.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-2095,923065000000.0,0.0,128.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-7712,923059000000.0,0.0,152.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-2901,923014000000.0,1.0,132.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-4553,923041000000.0,0.0,95.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-1543,923041000000.0,0.0,194.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-2756,923054000000.0,0.0,118.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-2060,923082000000.0,1.0,196.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-2040,923049000000.0,0.0,181.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-4198,923028000000.0,0.0,54.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-5028,923085000000.0,1.0,189.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-1988,923022000000.0,1.0,81.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-5625,923067000000.0,0.0,92.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-1533,923051000000.0,1.0,113.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-1257,923024000000.0,1.0,97.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-3084,923019000000.0,0.0,59.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-3295,923061000000.0,0.0,126.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-2879,923052000000.0,0.0,168.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-4346,923084000000.0,1.0,155.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-2386,923022000000.0,1.0,172.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-4907,923065000000.0,1.0,114.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-4339,923021000000.0,1.0,78.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-4645,923023000000.0,0.0,106.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-7743,923039000000.0,1.0,125.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-8003,923080000000.0,1.0,56.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-1266,923013000000.0,1.0,84.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-5980,923026000000.0,0.0,168.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-3056,923011000000.0,0.0,171.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-8497,923081000000.0,1.0,193.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-2073,923062000000.0,1.0,72.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-7987,923036000000.0,1.0,186.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-1402,923049000000.0,0.0,123.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-8113,923097000000.0,1.0,94.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-1518,923082000000.0,1.0,56.0,Tax Refund,0.0,FBR Alert: Tax refund pending. Apply: http://fbr-refund.pk and check eligibility: http://tax-check.pk,security-alert@gateway.com,phishing
phish-3254,923039000000.0,0.0,82.0,Identity Verification,0.0,Security Alert: Verify your ID at http://verify-id.pk AND sync your data at http://sync-portal.xyz,security-alert@gateway.com,phishing
phish-1666,923094000000.0,1.0,164.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-3850,923066000000.0,1.0,137.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-2965,923069000000.0,0.0,75.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-1069,923082000000.0,0.0,151.0,Subscription,0.0,Netflix: Payment failed. Update at http://netflix-pay.com or check status: http://status-portal.net,security-alert@gateway.com,phishing
phish-6497,923085000000.0,0.0,107.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-9222,923026000000.0,0.0,195.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-5554,923089000000.0,0.0,137.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-8312,923090000000.0,0.0,182.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-3337,923081000000.0,1.0,132.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-7155,923017000000.0,0.0,74.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-6265,923054000000.0,1.0,146.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-8347,923013000000.0,0.0,146.0,Banking,0.0,Banking: Unauthorized login detected. Block card: http://bank-block.com or visit site: http://secure-bank.xyz,security-alert@gateway.com,phishing
phish-7719,923052000000.0,1.0,187.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-3636,923090000000.0,1.0,51.0,Courier Service,0.0,"Parcel delayed! Track here: http://track-parcel.xyz. If link fails, contact help at http://help-support.net",security-alert@gateway.com,phishing
phish-8629,923021000000.0,1.0,151.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-3261,923075000000.0,1.0,139.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-5714,923082000000.0,0.0,123.0,E-commerce,0.0,Amazon: Order #123 updated. View shipping: http://amazon-ship.xyz or manage order: http://amazon-manage.net,security-alert@gateway.com,phishing
phish-4612,923011000000.0,1.0,183.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-6410,923093000000.0,0.0,138.0,Prize Scam,0.0,Congratulations! Win a prize at http://lucky-draw.com and claim your bonus at http://claim-now.online,security-alert@gateway.com,phishing
phish-5900,923056000000.0,0.0,188.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-9544,923020000000.0,0.0,114.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
phish-2325,923058000000.0,0.0,50.0,Job Scam,0.0,Job Offer: Apply for remote role: http://jobs-portal.net and upload CV: http://upload-cv.xyz,security-alert@gateway.com,phishing
phish-7540,923091000000.0,1.0,174.0,Health,0.0,Health Alert: Lab report ready. Download here: http://lab-reports.xyz or view trends: http://health-check.net,security-alert@gateway.com,phishing
safe-93370,9.23061409,0.0,1.0,Sleeping,0.0,See you soon!,none,safe
safe-96883,9.230376306,0.0,1.0,At work,0.0,See you soon!,none,safe
safe-86095,9.23094133,0.0,2.0,At the gym,1.0,Got the groceries.,none,safe
safe-63051,9.230738479,0.0,1.0,In a meeting,0.0,Meeting is at 5 PM.,none,safe
safe-82214,9.230201482,1.0,3.0,Sleeping,0.0,Can you call me?,none,safe
safe-15178,9.23076562,0.0,4.0,At the gym,0.0,Did you finish the report?,none,safe
safe-43750,9.230285944,0.0,2.0,In a meeting,1.0,Take care!,none,safe
safe-34114,9.230698581,1.0,5.0,Only urgent calls,0.0,Are we still on for tomorrow?,none,safe
safe-84851,9.230152803,1.0,4.0,Busy,0.0,Are we still on for tomorrow?,none,safe
safe-35899,9.230479466,0.0,1.0,In a meeting,0.0,Take care!,none,safe
safe-58328,9.230983783,0.0,0.0,In a meeting,0.0,Are we still on for tomorrow?,none,safe
safe-90710,9.230522634,1.0,0.0,Sleeping,1.0,Are we still on for tomorrow?,none,safe
safe-21266,9.230998912,0.0,0.0,Only urgent calls,1.0,Did you finish the report?,none,safe
safe-39545,9.230113386,1.0,3.0,In a meeting,0.0,See you soon!,none,safe
safe-28158,9.230143354,0.0,3.0,At the gym,0.0,"Hey, how are you?",none,safe
safe-82814,9.230664903,0.0,0.0,Available,0.0,Dinner tonight?,none,safe
safe-46262,9.230444231,0.0,1.0,Available,0.0,See you soon!,none,safe
safe-80228,9.230791944,0.0,0.0,In a meeting,1.0,Are we still on for tomorrow?,none,safe
safe-38440,9.230160961,0.0,3.0,Only urgent calls,1.0,Are we still on for tomorrow?,none,safe
safe-12174,9.230170727,1.0,1.0,At work,1.0,Got the groceries.,none,safe
safe-49299,9.230746992,0.0,4.0,Sleeping,0.0,Can you call me?,none,safe
safe-21504,9.23084846,0.0,2.0,At the gym,0.0,Take care!,none,safe
safe-99906,9.230388434,1.0,3.0,In a meeting,1.0,"Hey, how are you?",none,safe
safe-54647,9.230657827,0.0,0.0,Available,0.0,See you at the office.,none,safe
safe-73945,9.230783046,1.0,2.0,Only urgent calls,0.0,Take care!,none,safe
safe-35659,9.230768317,0.0,2.0,Only urgent calls,0.0,Meeting is at 5 PM.,none,safe
safe-81186,9.230481593,0.0,0.0,Only urgent calls,0.0,Take care!,none,safe
safe-94855,9.23075359,0.0,3.0,Sleeping,0.0,Thanks for the update!,none,safe
safe-18081,9.230288797,0.0,5.0,Available,1.0,See you at the office.,none,safe
safe-59068,9.230878297,1.0,3.0,Available,1.0,Can you call me?,none,safe
safe-89564,9.230124078,0.0,0.0,Available,0.0,See you at the office.,none,safe
safe-73164,9.230267148,1.0,5.0,Available,0.0,Did you finish the report?,none,safe
safe-32051,9.230745241,0.0,5.0,In a meeting,0.0,Dinner tonight?,none,safe
safe-85462,9.230104958,0.0,4.0,At work,0.0,Did you finish the report?,none,safe
safe-52371,9.23060966,1.0,2.0,Busy,0.0,Did you finish the report?,none,safe
safe-38225,9.230262888,1.0,3.0,At work,0.0,Take care!,none,safe
safe-25283,9.230713591,0.0,1.0,Available,1.0,Meeting is at 5 PM.,none,safe
safe-28064,9.230458412,1.0,4.0,Only urgent calls,0.0,Thanks for the update!,none,safe
safe-82930,9.230507171,1.0,1.0,In a meeting,0.0,Take care!,none,safe
safe-36059,9.230974019,1.0,0.0,In a meeting,0.0,Can you call me?,none,safe
safe-22305,9.23049878,0.0,3.0,Available,1.0,Take care!,none,safe
safe-68876,9.230445879,0.0,0.0,At the gym,0.0,Can you call me?,none,safe
safe-36475,9.23078414,0.0,1.0,At work,0.0,Dinner tonight?,none,safe
safe-60927,9.23094119,0.0,3.0,At work,0.0,Meeting is at 5 PM.,none,safe
safe-31289,9.230537761,0.0,3.0,Sleeping,1.0,Take care!,none,safe
safe-71667,9.230197172,0.0,3.0,Available,0.0,Are we still on for tomorrow?,none,safe
safe-30413,9.23041817,0.0,2.0,Busy,1.0,Can you call me?,none,safe
safe-94418,9.230626758,0.0,3.0,Only urgent calls,0.0,Can you call me?,none,safe
safe-93225,9.230935427,1.0,1.0,Sleeping,0.0,Meeting is at 5 PM.,none,safe
safe-57363,9.230367262,0.0,1.0,Busy,0.0,"Hey, how are you?",none,safe
safe-98559,9.230669111,0.0,4.0,Available,1.0,Thanks for the update!,none,safe
safe-28048,9.230465315,1.0,2.0,Sleeping,1.0,Take care!,none,safe
safe-28533,9.230300926,1.0,5.0,Sleeping,1.0,Got the groceries.,none,safe
safe-61976,9.230804643,1.0,1.0,In a meeting,0.0,Can you call me?,none,safe
safe-68319,9.230910757,0.0,1.0,In a meeting,0.0,"Hey, how are you?",none,safe
safe-32181,9.230986829,0.0,5.0,At the gym,0.0,Take care!,none,safe
safe-24377,9.230727619,0.0,5.0,At work,0.0,Did you finish the report?,none,safe
safe-21139,9.230623145,1.0,5.0,In a meeting,0.0,Are we still on for tomorrow?,none,safe
safe-81001,9.23071559,0.0,0.0,Sleeping,1.0,See you soon!,none,safe
safe-85915,9.230714128,0.0,2.0,In a meeting,0.0,Thanks for the update!,none,safe
safe-85589,9.230131009,0.0,3.0,Only urgent calls,0.0,Can you call me?,none,safe
safe-82899,9.23095245,0.0,4.0,In a meeting,0.0,Happy birthday!,none,safe
safe-92942,9.230239746,1.0,3.0,Only urgent calls,0.0,See you at the office.,none,safe
safe-33157,9.230687958,1.0,0.0,Available,0.0,Did you finish the report?,none,safe
safe-29670,9.230814178,0.0,4.0,Available,1.0,Are we still on for tomorrow?,none,safe
safe-11485,9.230373808,1.0,0.0,Busy,0.0,Are we still on for tomorrow?,none,safe
safe-47113,9.230874892,1.0,5.0,Only urgent calls,0.0,See you soon!,none,safe
safe-37477,9.230261811,0.0,5.0,Busy,1.0,Take care!,none,safe
safe-93640,9.230356071,0.0,3.0,Available,0.0,See you soon!,none,safe
safe-88074,9.230170244,0.0,3.0,Available,0.0,Can you call me?,none,safe
safe-65929,9.23021375,1.0,1.0,At the gym,0.0,See you at the office.,none,safe
safe-13082,9.230651201,0.0,1.0,Available,0.0,Thanks for the update!,none,safe
safe-80872,9.230784532,0.0,5.0,Only urgent calls,0.0,Did you finish the report?,none,safe
safe-89667,9.230285486,0.0,1.0,At work,1.0,Meeting is at 5 PM.,none,safe
safe-51688,9.230986762,0.0,2.0,Available,0.0,Take care!,none,safe
safe-66557,9.230967722,0.0,4.0,In a meeting,1.0,"Hey, how are you?",none,safe
safe-25005,9.230743513,0.0,5.0,In a meeting,1.0,See you soon!,none,safe
safe-56451,9.230180558,0.0,4.0,At the gym,0.0,See you at the office.,none,safe
safe-72884,9.230215413,0.0,2.0,Sleeping,1.0,Thanks for the update!,none,safe
safe-95674,9.230960697,0.0,1.0,Busy,0.0,Happy birthday!,none,safe
safe-93296,9.230991781,1.0,3.0,In a meeting,0.0,Can you call me?,none,safe
safe-46743,9.230194676,1.0,0.0,Only urgent calls,0.0,Got the groceries.,none,safe
safe-12233,9.230101819,1.0,1.0,At the gym,0.0,Take care!,none,safe
safe-12806,9.230105631,1.0,1.0,Available,0.0,Are we still on for tomorrow?,none,safe
safe-58294,9.23066676,0.0,4.0,Available,0.0,Can you call me?,none,safe
safe-63259,9.230382902,0.0,0.0,At work,0.0,"Hey, how are you?",none,safe
safe-64469,9.230356302,0.0,4.0,Sleeping,1.0,Did you finish the report?,none,safe
safe-32713,9.230348783,0.0,2.0,At the gym,1.0,Thanks for the update!,none,safe
safe-33263,9.230582508,0.0,1.0,At work,0.0,Happy birthday!,none,safe
safe-25108,9.230735608,1.0,3.0,In a meeting,1.0,Can you call me?,none,safe
safe-34221,9.230493988,0.0,3.0,Busy,1.0,Got the groceries.,none,safe
safe-13036,9.230841631,1.0,3.0,At work,0.0,Meeting is at 5 PM.,none,safe
safe-37074,9.230599764,0.0,4.0,Available,0.0,Can you call me?,none,safe
safe-72372,9.230508044,1.0,2.0,Sleeping,1.0,"Hey, how are you?",none,safe
safe-33833,9.230613671,0.0,5.0,Available,0.0,Dinner tonight?,none,safe
safe-48971,9.230385986,0.0,1.0,Only urgent calls,0.0,Meeting is at 5 PM.,none,safe
safe-83436,9.230340978,0.0,3.0,Available,0.0,Are we still on for tomorrow?,none,safe
safe-59899,9.230346719,1.0,1.0,At the gym,0.0,Happy birthday!,none,safe
safe-29453,9.230496731,0.0,1.0,At work,0.0,Got the groceries.,none,safe
